year,rc13,rc13desc,age_grp,sex,count
2001,13,Canterbury Region,80–84,Male,3470
2001,13,Canterbury Region,85–89,Female,3520
2001,13,Canterbury Region,85–89,Male,1640
2001,13,Canterbury Region,90+,Female,1780
2001,13,Canterbury Region,90+,Male,550
2001,14,Otago Region,00–04,Female,5310
2001,14,Otago Region,00–04,Male,5650
2001,14,Otago Region,05-09,Female,5750
2001,14,Otago Region,05-09,Male,6210
2001,14,Otago Region,10-14,Female,6030
2001,14,Otago Region,10-14,Male,6520
2001,14,Otago Region,15-19,Female,8200
2001,14,Otago Region,15-19,Male,7840
2001,14,Otago Region,20–24,Female,8300
2001,14,Otago Region,20–24,Male,7950
2001,14,Otago Region,25–29,Female,5930
2001,14,Otago Region,25–29,Male,5640
2001,14,Otago Region,30–34,Female,6580
2001,14,Otago Region,30–34,Male,6010
2001,14,Otago Region,35–39,Female,7090
2001,14,Otago Region,35–39,Male,6720
2001,14,Otago Region,40–44,Female,7170
2001,14,Otago Region,40–44,Male,6940
2001,14,Otago Region,45–49,Female,6390
2001,14,Otago Region,45–49,Male,6520
2001,14,Otago Region,50–54,Female,6050
2001,14,Otago Region,50–54,Male,6030
2001,14,Otago Region,55–59,Female,4650
2001,14,Otago Region,55–59,Male,4670
2001,14,Otago Region,60–64,Female,4200
2001,14,Otago Region,60–64,Male,4190
2001,14,Otago Region,65–69,Female,3650
2001,14,Otago Region,65–69,Male,3450
2001,14,Otago Region,70–74,Female,3540
2001,14,Otago Region,70–74,Male,3270
2001,14,Otago Region,75–79,Female,3100
2001,14,Otago Region,75–79,Male,2310
2001,14,Otago Region,80–84,Female,2340
2001,14,Otago Region,80–84,Male,1230
2001,14,Otago Region,85–89,Female,1370
2001,14,Otago Region,85–89,Male,590
2001,14,Otago Region,90+,Female,720
2001,14,Otago Region,90+,Male,230
2001,15,Southland Region,00–04,Female,3140
2001,15,Southland Region,00–04,Male,3300
2001,15,Southland Region,05-09,Female,3330
2001,15,Southland Region,05-09,Male,3750
2001,15,Southland Region,10-14,Female,3640
2001,15,Southland Region,10-14,Male,3890
2001,15,Southland Region,15-19,Female,3280
2001,15,Southland Region,15-19,Male,3410
2001,15,Southland Region,20–24,Female,2350
2001,15,Southland Region,20–24,Male,2600
2001,15,Southland Region,25–29,Female,2780
2001,15,Southland Region,25–29,Male,2720
2001,15,Southland Region,30–34,Female,3240
2001,15,Southland Region,30–34,Male,3030
2001,15,Southland Region,35–39,Female,3760
2001,15,Southland Region,35–39,Male,3650
2001,15,Southland Region,40–44,Female,3810
2001,15,Southland Region,40–44,Male,3720
2001,15,Southland Region,45–49,Female,3230
2001,15,Southland Region,45–49,Male,3410
2001,15,Southland Region,50–54,Female,2910
2001,15,Southland Region,50–54,Male,3160
2001,15,Southland Region,55–59,Female,2290
2001,15,Southland Region,55–59,Male,2410
2001,15,Southland Region,60–64,Female,2120
2001,15,Southland Region,60–64,Male,2160
2001,15,Southland Region,65–69,Female,1770
2001,15,Southland Region,65–69,Male,1720
2001,15,Southland Region,70–74,Female,1670
2001,15,Southland Region,70–74,Male,1580
2001,15,Southland Region,75–79,Female,1470
2001,15,Southland Region,75–79,Male,1060
2001,15,Southland Region,80–84,Female,1060
2001,15,Southland Region,80–84,Male,560
2001,15,Southland Region,85–89,Female,620
2001,15,Southland Region,85–89,Male,270
2001,15,Southland Region,90+,Female,310
2001,15,Southland Region,90+,Male,80
2001,16,Tasman Region,00–04,Female,1320
2001,16,Tasman Region,00–04,Male,1510
2001,16,Tasman Region,05-09,Female,1560
2001,16,Tasman Region,05-09,Male,1800
2001,16,Tasman Region,10-14,Female,1740
2001,16,Tasman Region,10-14,Male,1760
2001,16,Tasman Region,15-19,Female,1260
2001,16,Tasman Region,15-19,Male,1410
2001,16,Tasman Region,20–24,Female,880
2001,16,Tasman Region,20–24,Male,940
2001,16,Tasman Region,25–29,Female,1200
2001,16,Tasman Region,25–29,Male,1170
2001,16,Tasman Region,30–34,Female,1490
2001,16,Tasman Region,30–34,Male,1440
2001,16,Tasman Region,35–39,Female,1720
2001,16,Tasman Region,35–39,Male,1610
2001,16,Tasman Region,40–44,Female,1800
2001,16,Tasman Region,40–44,Male,1730
2001,16,Tasman Region,45–49,Female,1530
2001,16,Tasman Region,45–49,Male,1570
2001,16,Tasman Region,50–54,Female,1550
2001,16,Tasman Region,50–54,Male,1600
2001,16,Tasman Region,55–59,Female,1180
2001,16,Tasman Region,55–59,Male,1250
2001,16,Tasman Region,60–64,Female,970
2001,16,Tasman Region,60–64,Male,960
2001,16,Tasman Region,65–69,Female,800
2001,16,Tasman Region,65–69,Male,810
2001,16,Tasman Region,70–74,Female,680
2001,16,Tasman Region,70–74,Male,710
2001,16,Tasman Region,75–79,Female,640
2001,16,Tasman Region,75–79,Male,540
2001,16,Tasman Region,80–84,Female,470
2001,16,Tasman Region,80–84,Male,310
2001,16,Tasman Region,85–89,Female,260
2001,16,Tasman Region,85–89,Male,140
2001,16,Tasman Region,90+,Female,110
2001,16,Tasman Region,90+,Male,40
2001,17,Nelson Region,00–04,Female,1300
2001,17,Nelson Region,00–04,Male,1360
2001,17,Nelson Region,05-09,Female,1410
2001,17,Nelson Region,05-09,Male,1530
2001,17,Nelson Region,10-14,Female,1610
2001,17,Nelson Region,10-14,Male,1690
2001,17,Nelson Region,15-19,Female,1470
2001,17,Nelson Region,15-19,Male,1490
2001,17,Nelson Region,20–24,Female,1140
2001,17,Nelson Region,20–24,Male,1170
2001,17,Nelson Region,25–29,Female,1400
2001,17,Nelson Region,25–29,Male,1370
2001,17,Nelson Region,30–34,Female,1560
2001,17,Nelson Region,30–34,Male,1490
2001,17,Nelson Region,35–39,Female,1770
2001,17,Nelson Region,35–39,Male,1640
2001,17,Nelson Region,40–44,Female,1790
2001,17,Nelson Region,40–44,Male,1690
2001,17,Nelson Region,45–49,Female,1600
2001,17,Nelson Region,45–49,Male,1480
2001,17,Nelson Region,50–54,Female,1470
2001,17,Nelson Region,50–54,Male,1430
2001,17,Nelson Region,55–59,Female,1080
2001,17,Nelson Region,55–59,Male,1060
2001,17,Nelson Region,60–64,Female,900
2001,17,Nelson Region,60–64,Male,870
2001,17,Nelson Region,65–69,Female,760
2001,17,Nelson Region,65–69,Male,750
2001,17,Nelson Region,70–74,Female,850
2001,17,Nelson Region,70–74,Male,660
2001,17,Nelson Region,75–79,Female,810
2001,17,Nelson Region,75–79,Male,590
2001,17,Nelson Region,80–84,Female,540
2001,17,Nelson Region,80–84,Male,370
2001,17,Nelson Region,85–89,Female,340
2001,17,Nelson Region,85–89,Male,160
2001,17,Nelson Region,90+,Female,170
2001,17,Nelson Region,90+,Male,60
2001,18,Marlborough Region,00–04,Female,1210
2001,18,Marlborough Region,00–04,Male,1330
2001,18,Marlborough Region,05-09,Female,1430
2001,18,Marlborough Region,05-09,Male,1470
2001,18,Marlborough Region,10-14,Female,1460
2001,18,Marlborough Region,10-14,Male,1600
2001,18,Marlborough Region,15-19,Female,1240
2001,18,Marlborough Region,15-19,Male,1350
2001,18,Marlborough Region,20–24,Female,870
2001,18,Marlborough Region,20–24,Male,1030
2001,18,Marlborough Region,25–29,Female,1060
2001,18,Marlborough Region,25–29,Male,1110
2001,18,Marlborough Region,30–34,Female,1370
2001,18,Marlborough Region,30–34,Male,1260
2001,18,Marlborough Region,35–39,Female,1570
2001,18,Marlborough Region,35–39,Male,1410
2001,18,Marlborough Region,40–44,Female,1590
2001,18,Marlborough Region,40–44,Male,1570
2001,18,Marlborough Region,45–49,Female,1440
2001,18,Marlborough Region,45–49,Male,1450
2001,18,Marlborough Region,50–54,Female,1500
2001,18,Marlborough Region,50–54,Male,1460
2001,18,Marlborough Region,55–59,Female,1270
2001,18,Marlborough Region,55–59,Male,1280
2001,18,Marlborough Region,60–64,Female,1020
2001,18,Marlborough Region,60–64,Male,1130
2001,18,Marlborough Region,65–69,Female,870
2001,18,Marlborough Region,65–69,Male,920
2001,18,Marlborough Region,70–74,Female,880
2001,18,Marlborough Region,70–74,Male,790
2001,18,Marlborough Region,75–79,Female,750
2001,18,Marlborough Region,75–79,Male,610
2001,18,Marlborough Region,80–84,Female,470
2001,18,Marlborough Region,80–84,Male,330
2001,18,Marlborough Region,85–89,Female,310
2001,18,Marlborough Region,85–89,Male,150
2001,18,Marlborough Region,90+,Female,130
2001,18,Marlborough Region,90+,Male,50
2001,99,Area Outside Region,00–04,Female,20
2001,99,Area Outside Region,00–04,Male,40
2001,99,Area Outside Region,05-09,Female,30
2001,99,Area Outside Region,05-09,Male,40
2001,99,Area Outside Region,10-14,Female,20
2001,99,Area Outside Region,10-14,Male,30
2001,99,Area Outside Region,15-19,Female,20
2001,99,Area Outside Region,15-19,Male,30
2001,99,Area Outside Region,20–24,Female,20
2001,99,Area Outside Region,20–24,Male,20
2001,99,Area Outside Region,25–29,Female,30
2001,99,Area Outside Region,25–29,Male,30
2001,99,Area Outside Region,30–34,Female,30
2001,99,Area Outside Region,30–34,Male,40
2001,99,Area Outside Region,35–39,Female,30
2001,99,Area Outside Region,35–39,Male,40
2001,99,Area Outside Region,40–44,Female,30
2001,99,Area Outside Region,40–44,Male,30
2001,99,Area Outside Region,45–49,Female,20
2001,99,Area Outside Region,45–49,Male,30
2001,99,Area Outside Region,50–54,Female,30
2001,99,Area Outside Region,50–54,Male,40
2001,99,Area Outside Region,55–59,Female,10
2001,99,Area Outside Region,55–59,Male,20
2001,99,Area Outside Region,60–64,Female,10
2001,99,Area Outside Region,60–64,Male,20
2001,99,Area Outside Region,65–69,Female,10
2001,99,Area Outside Region,65–69,Male,10
2001,99,Area Outside Region,70–74,Female,10
2001,99,Area Outside Region,70–74,Male,0
2001,99,Area Outside Region,75–79,Female,0
2001,99,Area Outside Region,75–79,Male,10
2001,99,Area Outside Region,80–84,Female,0
2001,99,Area Outside Region,80–84,Male,0
2001,99,Area Outside Region,85–89,Female,0
2001,99,Area Outside Region,85–89,Male,0
2001,99,Area Outside Region,90+,Female,0
2001,99,Area Outside Region,90+,Male,0
2002,01,Northland Region,00–04,Female,5180
2002,01,Northland Region,00–04,Male,5500
2002,01,Northland Region,05-09,Female,6010
2002,01,Northland Region,05-09,Male,6260
2002,01,Northland Region,10-14,Female,6320
2002,01,Northland Region,10-14,Male,6790
2002,01,Northland Region,15-19,Female,4870
2002,01,Northland Region,15-19,Male,5410
2002,01,Northland Region,20–24,Female,3280
2002,01,Northland Region,20–24,Male,3290
2002,01,Northland Region,25–29,Female,3730
2002,01,Northland Region,25–29,Male,3460
2002,01,Northland Region,30–34,Female,4830
2002,01,Northland Region,30–34,Male,4240
2002,01,Northland Region,35–39,Female,5490
2002,01,Northland Region,35–39,Male,4780
2002,01,Northland Region,40–44,Female,5850
2002,01,Northland Region,40–44,Male,5340
2002,01,Northland Region,45–49,Female,5220
2002,01,Northland Region,45–49,Male,5040
2002,01,Northland Region,50–54,Female,4800
2002,01,Northland Region,50–54,Male,4780
2002,01,Northland Region,55–59,Female,4270
2002,01,Northland Region,55–59,Male,4170
2002,01,Northland Region,60–64,Female,3750
2002,01,Northland Region,60–64,Male,3870
2002,01,Northland Region,65–69,Female,3020
2002,01,Northland Region,65–69,Male,2980
2002,01,Northland Region,70–74,Female,2600
2002,01,Northland Region,70–74,Male,2670
2002,01,Northland Region,75–79,Female,2080
2002,01,Northland Region,75–79,Male,1850
2002,01,Northland Region,80–84,Female,1470
2002,01,Northland Region,80–84,Male,1020
2002,01,Northland Region,85–89,Female,830
2002,01,Northland Region,85–89,Male,450
2002,01,Northland Region,90+,Female,410
2002,01,Northland Region,90+,Male,150
2002,02,Auckland Region,00–04,Female,46430
2002,02,Auckland Region,00–04,Male,48320
2002,02,Auckland Region,05-09,Female,46000
2002,02,Auckland Region,05-09,Male,48610
2002,02,Auckland Region,10-14,Female,47330
2002,02,Auckland Region,10-14,Male,49430
2002,02,Auckland Region,15-19,Female,44760
2002,02,Auckland Region,15-19,Male,46370
2002,02,Auckland Region,20–24,Female,46850
2002,02,Auckland Region,20–24,Male,46350
2002,02,Auckland Region,25–29,Female,46680
2002,02,Auckland Region,25–29,Male,43190
2002,02,Auckland Region,30–34,Female,54260
2002,02,Auckland Region,30–34,Male,49560
2002,02,Auckland Region,35–39,Female,53490
2002,02,Auckland Region,35–39,Male,50660
2002,02,Auckland Region,40–44,Female,50550
2002,02,Auckland Region,40–44,Male,47860
2002,02,Auckland Region,45–49,Female,42910
2002,02,Auckland Region,45–49,Male,40850
2002,02,Auckland Region,50–54,Female,38060
2002,02,Auckland Region,50–54,Male,37320
2002,02,Auckland Region,55–59,Female,30420
2002,02,Auckland Region,55–59,Male,29720
2002,02,Auckland Region,60–64,Female,24350
2002,02,Auckland Region,60–64,Male,23480
2002,02,Auckland Region,65–69,Female,18210
2002,02,Auckland Region,65–69,Male,17050
2002,02,Auckland Region,70–74,Female,16260
2002,02,Auckland Region,70–74,Male,14400
2002,02,Auckland Region,75–79,Female,14070
2002,02,Auckland Region,75–79,Male,10840
2002,02,Auckland Region,80–84,Female,10720
2002,02,Auckland Region,80–84,Male,6410
2002,02,Auckland Region,85–89,Female,6610
2002,02,Auckland Region,85–89,Male,3040
2002,02,Auckland Region,90+,Female,3350
2002,02,Auckland Region,90+,Male,1070
2002,03,Waikato Region,00–04,Female,13780
2002,03,Waikato Region,00–04,Male,14290
2002,03,Waikato Region,05-09,Female,14450
2002,03,Waikato Region,05-09,Male,15470
2002,03,Waikato Region,10-14,Female,15370
2002,03,Waikato Region,10-14,Male,15870
2002,03,Waikato Region,15-19,Female,13930
2002,03,Waikato Region,15-19,Male,14510
2002,03,Waikato Region,20–24,Female,12110
2002,03,Waikato Region,20–24,Male,12680
2002,03,Waikato Region,25–29,Female,11420
2002,03,Waikato Region,25–29,Male,11100
2002,03,Waikato Region,30–34,Female,13780
2002,03,Waikato Region,30–34,Male,12690
2002,03,Waikato Region,35–39,Female,14220
2002,03,Waikato Region,35–39,Male,13280
2002,03,Waikato Region,40–44,Female,14520
2002,03,Waikato Region,40–44,Male,13700
2002,03,Waikato Region,45–49,Female,12730
2002,03,Waikato Region,45–49,Male,12490
2002,03,Waikato Region,50–54,Female,11430
2002,03,Waikato Region,50–54,Male,11260
2002,03,Waikato Region,55–59,Female,9570
2002,03,Waikato Region,55–59,Male,9310
2002,03,Waikato Region,60–64,Female,8090
2002,03,Waikato Region,60–64,Male,7930
2002,03,Waikato Region,65–69,Female,6520
2002,03,Waikato Region,65–69,Male,6360
2002,03,Waikato Region,70–74,Female,5970
2002,03,Waikato Region,70–74,Male,5660
2002,03,Waikato Region,75–79,Female,4780
2002,03,Waikato Region,75–79,Male,4040
2002,03,Waikato Region,80–84,Female,3440
2002,03,Waikato Region,80–84,Male,2230
2002,03,Waikato Region,85–89,Female,2030
2002,03,Waikato Region,85–89,Male,1000
2002,03,Waikato Region,90+,Female,970
2002,03,Waikato Region,90+,Male,350
2002,04,Bay of Plenty Region,00–04,Female,9110
2002,04,Bay of Plenty Region,00–04,Male,9790
2002,04,Bay of Plenty Region,05-09,Female,9830
2002,04,Bay of Plenty Region,05-09,Male,10550
2002,04,Bay of Plenty Region,10-14,Female,10370
2002,04,Bay of Plenty Region,10-14,Male,10770
2002,04,Bay of Plenty Region,15-19,Female,8510
2002,04,Bay of Plenty Region,15-19,Male,9000
2002,04,Bay of Plenty Region,20–24,Female,6450
2002,04,Bay of Plenty Region,20–24,Male,6440
2002,04,Bay of Plenty Region,25–29,Female,7240
2002,04,Bay of Plenty Region,25–29,Male,6590
2002,04,Bay of Plenty Region,30–34,Female,8990
2002,04,Bay of Plenty Region,30–34,Male,7750
2002,04,Bay of Plenty Region,35–39,Female,9580
2002,04,Bay of Plenty Region,35–39,Male,8460
2002,04,Bay of Plenty Region,40–44,Female,9900
2002,04,Bay of Plenty Region,40–44,Male,9130
2002,04,Bay of Plenty Region,45–49,Female,8880
2002,04,Bay of Plenty Region,45–49,Male,8240
2002,04,Bay of Plenty Region,50–54,Female,7750
2002,04,Bay of Plenty Region,50–54,Male,7650
2002,04,Bay of Plenty Region,55–59,Female,6690
2002,04,Bay of Plenty Region,55–59,Male,6470
2002,04,Bay of Plenty Region,60–64,Female,6230
2002,04,Bay of Plenty Region,60–64,Male,5710
2002,04,Bay of Plenty Region,65–69,Female,5100
2002,04,Bay of Plenty Region,65–69,Male,4750
2002,04,Bay of Plenty Region,70–74,Female,4720
2002,04,Bay of Plenty Region,70–74,Male,4490
2002,04,Bay of Plenty Region,75–79,Female,4030
2002,04,Bay of Plenty Region,75–79,Male,3440
2002,04,Bay of Plenty Region,80–84,Female,2820
2002,04,Bay of Plenty Region,80–84,Male,1920
2002,04,Bay of Plenty Region,85–89,Female,1530
2002,04,Bay of Plenty Region,85–89,Male,810
2002,04,Bay of Plenty Region,90+,Female,720
2002,04,Bay of Plenty Region,90+,Male,280
2002,05,Gisborne Region,00–04,Female,1860
2002,05,Gisborne Region,00–04,Male,2080
2002,05,Gisborne Region,05-09,Female,2030
2002,05,Gisborne Region,05-09,Male,2110
2002,05,Gisborne Region,10-14,Female,2090
2002,05,Gisborne Region,10-14,Male,2210
2002,05,Gisborne Region,15-19,Female,1720
2002,05,Gisborne Region,15-19,Male,1770
2002,05,Gisborne Region,20–24,Female,1230
2002,05,Gisborne Region,20–24,Male,1200
2002,05,Gisborne Region,25–29,Female,1320
2002,05,Gisborne Region,25–29,Male,1280
2002,05,Gisborne Region,30–34,Female,1620
2002,05,Gisborne Region,30–34,Male,1410
2002,05,Gisborne Region,35–39,Female,1690
2002,05,Gisborne Region,35–39,Male,1460
2002,05,Gisborne Region,40–44,Female,1810
2002,05,Gisborne Region,40–44,Male,1640
2002,05,Gisborne Region,45–49,Female,1520
2002,05,Gisborne Region,45–49,Male,1580
2002,05,Gisborne Region,50–54,Female,1310
2002,05,Gisborne Region,50–54,Male,1410
2002,05,Gisborne Region,55–59,Female,1070
2002,05,Gisborne Region,55–59,Male,1040
2002,05,Gisborne Region,60–64,Female,920
2002,05,Gisborne Region,60–64,Male,890
2002,05,Gisborne Region,65–69,Female,780
2002,05,Gisborne Region,65–69,Male,730
2002,05,Gisborne Region,70–74,Female,730
2002,05,Gisborne Region,70–74,Male,660
2002,05,Gisborne Region,75–79,Female,590
2002,05,Gisborne Region,75–79,Male,470
2002,05,Gisborne Region,80–84,Female,460
2002,05,Gisborne Region,80–84,Male,260
2002,05,Gisborne Region,85–89,Female,270
2002,05,Gisborne Region,85–89,Male,130
2002,05,Gisborne Region,90+,Female,120
2002,05,Gisborne Region,90+,Male,40
2002,06,Hawke's Bay Region,00–04,Female,5380
2002,06,Hawke's Bay Region,00–04,Male,5640
2002,06,Hawke's Bay Region,05-09,Female,5740
2002,06,Hawke's Bay Region,05-09,Male,6230
2002,06,Hawke's Bay Region,10-14,Female,6270
2002,06,Hawke's Bay Region,10-14,Male,6430
2002,06,Hawke's Bay Region,15-19,Female,5110
2002,06,Hawke's Bay Region,15-19,Male,5520
2002,06,Hawke's Bay Region,20–24,Female,3790
2002,06,Hawke's Bay Region,20–24,Male,3960
2002,06,Hawke's Bay Region,25–29,Female,4350
2002,06,Hawke's Bay Region,25–29,Male,4080
2002,06,Hawke's Bay Region,30–34,Female,5150
2002,06,Hawke's Bay Region,30–34,Male,4640
2002,06,Hawke's Bay Region,35–39,Female,5500
2002,06,Hawke's Bay Region,35–39,Male,5030
2002,06,Hawke's Bay Region,40–44,Female,5910
2002,06,Hawke's Bay Region,40–44,Male,5510
2002,06,Hawke's Bay Region,45–49,Female,5180
2002,06,Hawke's Bay Region,45–49,Male,4910
2002,06,Hawke's Bay Region,50–54,Female,4970
2002,06,Hawke's Bay Region,50–54,Male,4780
2002,06,Hawke's Bay Region,55–59,Female,3990
2002,06,Hawke's Bay Region,55–59,Male,3940
2002,06,Hawke's Bay Region,60–64,Female,3480
2002,06,Hawke's Bay Region,60–64,Male,3310
2002,06,Hawke's Bay Region,65–69,Female,2800
2002,06,Hawke's Bay Region,65–69,Male,2690
2002,06,Hawke's Bay Region,70–74,Female,2660
2002,06,Hawke's Bay Region,70–74,Male,2380
2002,06,Hawke's Bay Region,75–79,Female,2400
2002,06,Hawke's Bay Region,75–79,Male,1790
2002,06,Hawke's Bay Region,80–84,Female,1680
2002,06,Hawke's Bay Region,80–84,Male,1070
2002,06,Hawke's Bay Region,85–89,Female,1040
2002,06,Hawke's Bay Region,85–89,Male,500
2002,06,Hawke's Bay Region,90+,Female,500
2002,06,Hawke's Bay Region,90+,Male,190
2002,07,Taranaki Region,00–04,Female,3540
2002,07,Taranaki Region,00–04,Male,3780
2002,07,Taranaki Region,05-09,Female,3950
2002,07,Taranaki Region,05-09,Male,4170
2002,07,Taranaki Region,10-14,Female,4460
2002,07,Taranaki Region,10-14,Male,4640
2002,07,Taranaki Region,15-19,Female,3700
2002,07,Taranaki Region,15-19,Male,4020
2002,07,Taranaki Region,20–24,Female,2640
2002,07,Taranaki Region,20–24,Male,2910
2002,07,Taranaki Region,25–29,Female,3030
2002,07,Taranaki Region,25–29,Male,2880
2002,07,Taranaki Region,30–34,Female,3630
2002,07,Taranaki Region,30–34,Male,3350
2002,07,Taranaki Region,35–39,Female,3940
2002,07,Taranaki Region,35–39,Male,3770
2002,07,Taranaki Region,40–44,Female,4260
2002,07,Taranaki Region,40–44,Male,3990
2002,07,Taranaki Region,45–49,Female,3740
2002,07,Taranaki Region,45–49,Male,3700
2002,07,Taranaki Region,50–54,Female,3310
2002,07,Taranaki Region,50–54,Male,3310
2002,07,Taranaki Region,55–59,Female,2790
2002,07,Taranaki Region,55–59,Male,2760
2002,07,Taranaki Region,60–64,Female,2430
2002,07,Taranaki Region,60–64,Male,2310
2002,07,Taranaki Region,65–69,Female,2080
2002,07,Taranaki Region,65–69,Male,2000
2002,07,Taranaki Region,70–74,Female,1980
2002,07,Taranaki Region,70–74,Male,1870
2002,07,Taranaki Region,75–79,Female,1860
2002,07,Taranaki Region,75–79,Male,1370
2002,07,Taranaki Region,80–84,Female,1250
2002,07,Taranaki Region,80–84,Male,810
2002,07,Taranaki Region,85–89,Female,770
2002,07,Taranaki Region,85–89,Male,390
2002,07,Taranaki Region,90+,Female,420
2002,07,Taranaki Region,90+,Male,140
2002,08,Manawatu-Wanganui Region,00–04,Female,7770
2002,08,Manawatu-Wanganui Region,00–04,Male,8060
2002,08,Manawatu-Wanganui Region,05-09,Female,8450
2002,08,Manawatu-Wanganui Region,05-09,Male,8960
2002,08,Manawatu-Wanganui Region,10-14,Female,9100
2002,08,Manawatu-Wanganui Region,10-14,Male,9470
2002,08,Manawatu-Wanganui Region,15-19,Female,8640
2002,08,Manawatu-Wanganui Region,15-19,Male,9040
2002,08,Manawatu-Wanganui Region,20–24,Female,7720
2002,08,Manawatu-Wanganui Region,20–24,Male,8070
2002,08,Manawatu-Wanganui Region,25–29,Female,6750
2002,08,Manawatu-Wanganui Region,25–29,Male,6690
2002,08,Manawatu-Wanganui Region,30–34,Female,7850
2002,08,Manawatu-Wanganui Region,30–34,Male,7240
2002,08,Manawatu-Wanganui Region,35–39,Female,8430
2002,08,Manawatu-Wanganui Region,35–39,Male,7910
2002,08,Manawatu-Wanganui Region,40–44,Female,8730
2002,08,Manawatu-Wanganui Region,40–44,Male,8240
2002,08,Manawatu-Wanganui Region,45–49,Female,7790
2002,08,Manawatu-Wanganui Region,45–49,Male,7430
2002,08,Manawatu-Wanganui Region,50–54,Female,6870
2002,08,Manawatu-Wanganui Region,50–54,Male,6760
2002,08,Manawatu-Wanganui Region,55–59,Female,5720
2002,08,Manawatu-Wanganui Region,55–59,Male,5610
2002,08,Manawatu-Wanganui Region,60–64,Female,5210
2002,08,Manawatu-Wanganui Region,60–64,Male,4940
2002,08,Manawatu-Wanganui Region,65–69,Female,4400
2002,08,Manawatu-Wanganui Region,65–69,Male,4080
2002,08,Manawatu-Wanganui Region,70–74,Female,4070
2002,08,Manawatu-Wanganui Region,70–74,Male,3760
2002,08,Manawatu-Wanganui Region,75–79,Female,3570
2002,08,Manawatu-Wanganui Region,75–79,Male,2810
2002,08,Manawatu-Wanganui Region,80–84,Female,2600
2002,08,Manawatu-Wanganui Region,80–84,Male,1620
2002,08,Manawatu-Wanganui Region,85–89,Female,1560
2002,08,Manawatu-Wanganui Region,85–89,Male,760
2002,08,Manawatu-Wanganui Region,90+,Female,880
2002,08,Manawatu-Wanganui Region,90+,Male,270
2002,09,Wellington Region,00–04,Female,15490
2002,09,Wellington Region,00–04,Male,16250
2002,09,Wellington Region,05-09,Female,15520
2002,09,Wellington Region,05-09,Male,16240
2002,09,Wellington Region,10-14,Female,16100
2002,09,Wellington Region,10-14,Male,16790
2002,09,Wellington Region,15-19,Female,15100
2002,09,Wellington Region,15-19,Male,15420
2002,09,Wellington Region,20–24,Female,16470
2002,09,Wellington Region,20–24,Male,15740
2002,09,Wellington Region,25–29,Female,16600
2002,09,Wellington Region,25–29,Male,15570
2002,09,Wellington Region,30–34,Female,18980
2002,09,Wellington Region,30–34,Male,17400
2002,09,Wellington Region,35–39,Female,19010
2002,09,Wellington Region,35–39,Male,17690
2002,09,Wellington Region,40–44,Female,17970
2002,09,Wellington Region,40–44,Male,17220
2002,09,Wellington Region,45–49,Female,15120
2002,09,Wellington Region,45–49,Male,14620
2002,09,Wellington Region,50–54,Female,13830
2002,09,Wellington Region,50–54,Male,13660
2002,09,Wellington Region,55–59,Female,11070
2002,09,Wellington Region,55–59,Male,11050
2002,09,Wellington Region,60–64,Female,9230
2002,09,Wellington Region,60–64,Male,8980
2002,09,Wellington Region,65–69,Female,7270
2002,09,Wellington Region,65–69,Male,6770
2002,09,Wellington Region,70–74,Female,6680
2002,09,Wellington Region,70–74,Male,5870
2002,09,Wellington Region,75–79,Female,5630
2002,09,Wellington Region,75–79,Male,4470
2002,09,Wellington Region,80–84,Female,4200
2002,09,Wellington Region,80–84,Male,2480
2002,09,Wellington Region,85–89,Female,2500
2002,09,Wellington Region,85–89,Male,1120
2002,09,Wellington Region,90+,Female,1260
2002,09,Wellington Region,90+,Male,400
2002,12,West Coast Region,00–04,Female,970
2002,12,West Coast Region,00–04,Male,970
2002,12,West Coast Region,05-09,Female,1170
2002,12,West Coast Region,05-09,Male,1180
2002,12,West Coast Region,10-14,Female,1230
2002,12,West Coast Region,10-14,Male,1290
2002,12,West Coast Region,15-19,Female,920
2002,12,West Coast Region,15-19,Male,1040
2002,12,West Coast Region,20–24,Female,680
2002,12,West Coast Region,20–24,Male,740
2002,12,West Coast Region,25–29,Female,830
2002,12,West Coast Region,25–29,Male,750
2002,12,West Coast Region,30–34,Female,1100
2002,12,West Coast Region,30–34,Male,1010
2002,12,West Coast Region,35–39,Female,1220
2002,12,West Coast Region,35–39,Male,1230
2002,12,West Coast Region,40–44,Female,1300
2002,12,West Coast Region,40–44,Male,1380
2002,12,West Coast Region,45–49,Female,1110
2002,12,West Coast Region,45–49,Male,1240
2002,12,West Coast Region,50–54,Female,1030
2002,12,West Coast Region,50–54,Male,1150
2002,12,West Coast Region,55–59,Female,890
2002,12,West Coast Region,55–59,Male,920
2002,12,West Coast Region,60–64,Female,790
2002,12,West Coast Region,60–64,Male,820
2002,12,West Coast Region,65–69,Female,590
2002,12,West Coast Region,65–69,Male,670
2002,12,West Coast Region,70–74,Female,550
2002,12,West Coast Region,70–74,Male,550
2002,12,West Coast Region,75–79,Female,450
2002,12,West Coast Region,75–79,Male,410
2002,12,West Coast Region,80–84,Female,330
2002,12,West Coast Region,80–84,Male,220
2002,12,West Coast Region,85–89,Female,200
2002,12,West Coast Region,85–89,Male,90
2002,12,West Coast Region,90+,Female,70
2002,12,West Coast Region,90+,Male,30
2002,13,Canterbury Region,00–04,Female,15550
2002,13,Canterbury Region,00–04,Male,16190
